clarity,carat,color,shape,fluorescent,raprate,cut,polish,symmetry,table,length,width,depth,price per carat,discount,total,comments,report_no,ratio,depth %,rap price total,Extra Column,date,Vendor
SI2,1.5,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.32,7.27,4.59,7009.2,22.12,10513.8,"Additional clouds are not shown,Pinpoints are not shown",,1.01,63.14,13500.0,"{'Sr.No': 180.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210840048, 'D/R': 7.3, 'Measurement': '7.27 - 7.32 * 4.59', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle,Indented Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 33.5, 'P.A': 41.8, 'C.H': 14.5, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,G,Round,FAINT,9000.0,EX,EX,EX,61.0,7.38,7.33,4.5,6804.0,24.4,10206.0,"Additional pinpoints are not shown,Internal graining is not shown",,1.01,61.39,13500.0,"{'Sr.No': 181.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8210950228, 'D/R': 7.36, 'Measurement': '7.33 - 7.38 * 4.5', 'Total Depth': 61.2, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'PP1', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Pinpoint,Indented Natural', 'Graining': 'IG', 'Girdle': 'THN - STK', 'Girdle%': 4.0, 'C.A': 32.5, 'P.A': 41.6, 'C.H': 12.5, 'P.H': 44.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.31,7.27,4.55,6637.5,26.25,9956.25,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.59,13500.0,"{'Sr.No': 182.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8211600288, 'D/R': 7.29, 'Measurement': '7.27 - 7.31 * 4.55', 'Total Depth': 62.4, 'Additional Remark': 'RED SPOT,‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'B2', 'T.S': 'N', 'S.S': 'SPP1', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,G,Round,FAINT,9000.0,EX,EX,EX,58.0,7.29,7.24,4.57,6660.0,26.0,9990.0,"Additional twinning wisps, pinpoints and surface graining are not shown",,1.01,63.12,13500.0,"{'Sr.No': 183.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 8447610408, 'D/R': 7.27, 'Measurement': '7.24 - 7.29 * 4.57', 'Total Depth': 62.8, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.4, 'C.H': 14.5, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,G,Round,FAINT,9000.0,EX,EX,EX,59.0,7.35,7.28,4.47,6939.0,22.9,10408.5,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.01,61.4,13500.0,"{'Sr.No': 184.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9211220219, 'D/R': 7.32, 'Measurement': '7.28 - 7.35 * 4.47', 'Total Depth': 61.1, 'Additional Remark': 'UPGRADED COLOR', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'CRL1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'N', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Twinning Wisp,Feather,Cloud,Indented Natural,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.6, 'C.H': 14.0, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,G,Round,NONE,9000.0,EX,EX,EX,58.0,7.38,7.35,4.5,7327.8,18.58,10991.7,"Pinpoints are not shown,Surface graining is not shown",,1.0,61.22,13500.0,"{'Sr.No': 185.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9211450319, 'D/R': 7.37, 'Measurement': '7.35 - 7.38 * 4.5', 'Total Depth': 61.1, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Crystal,Twinning Wisp,Indented Natural,Needle,Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 33.5, 'P.A': 41.2, 'C.H': 14.0, 'P.H': 43.5, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.33,7.3,4.57,6886.8,23.48,10399.068000000001,"Additional clouds are not shown,Pinpoints are not shown",,1.0,62.6,13590.0,"{'Sr.No': 186.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1447490250, 'D/R': 7.32, 'Measurement': '7.3 - 7.33 * 4.57', 'Total Depth': 62.5, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'SM', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Cloud,Needle,Indented Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.8, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,G,Round,NONE,9000.0,EX,EX,EX,55.0,7.32,7.27,4.57,7327.8,18.58,11064.978000000001,"Additional twinning wisps, additional clouds, pinpoints and surface graining are not shown",,1.01,62.86,13590.0,"{'Sr.No': 187.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9211320229, 'D/R': 7.3, 'Measurement': '7.27 - 7.32 * 4.57', 'Total Depth': 62.7, 'Additional Remark': 'RED SPOT', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'N', 'S.B': 'N', 'T.S': 'N', 'S.S': 'SPP1', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Cloud,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.51,G,Round,MEDIUM,9000.0,EX,EX,EX,59.0,7.47,7.42,4.52,6257.7,30.47,9449.127,Pinpoints are not shown,,1.01,60.92,13590.0,"{'Sr.No': 188.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9447330349, 'D/R': 7.45, 'Measurement': '7.42 - 7.47 * 4.52', 'Total Depth': 60.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'B2', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'SM', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Feather,Needle,Indented Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 31.5, 'P.A': 41.6, 'C.H': 13.0, 'P.H': 44.5, 'LowHalf': 80.0, 'StarLenth': 55.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.56,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.37,7.34,4.61,7141.5,20.65,11140.74,"Additional clouds, pinpoints and surface graining are not shown",,1.0,62.81,14040.0,"{'Sr.No': 189.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1210500421, 'D/R': 7.36, 'Measurement': '7.34 - 7.37 * 4.61', 'Total Depth': 62.6, 'Additional Remark': 'UPGRADED COLOR', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Cloud,Crystal,Feather,Needle', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.57,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.42,7.37,4.64,6374.7,29.17,10008.279,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.96,14130.0,"{'Sr.No': 190.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9447140659, 'D/R': 7.4, 'Measurement': '7.37 - 7.42 * 4.64', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'B2', 'S.B': 'N', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'N', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Crystal,Cloud,Feather,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.8, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.6,G,Round,NONE,9000.0,EX,EX,EX,58.0,7.48,7.43,4.62,6408.9,28.79,10254.24,"Additional clouds, pinpoints and internal graining are not shown",,1.01,62.18,14400.0,"{'Sr.No': 191.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 2211580112, 'D/R': 7.46, 'Measurement': '7.43 - 7.48 * 4.62', 'Total Depth': 61.9, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'B1', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Cloud,Feather,Needle', 'Graining': 'IG', 'Girdle': 'THN - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 45.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.7,G,Round,NONE,9000.0,EX,EX,EX,57.0,7.59,7.53,4.74,7202.7,19.97,12244.59,"Clouds, pinpoints and surface graining are not shown",,1.01,62.95,15300.0,"{'Sr.No': 192.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 4210850414, 'D/R': 7.56, 'Measurement': '7.53 - 7.59 * 4.74', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'B 2', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Needle,Indented Natural', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.7,G,Round,FAINT,9000.0,EX,EX,EX,57.0,7.63,7.59,4.77,7275.6,19.16,12368.52,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.85,15300.0,"{'Sr.No': 193.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 7447000537, 'D/R': 7.61, 'Measurement': '7.59 - 7.63 * 4.77', 'Total Depth': 62.7, 'Additional Remark': 'UPGRADED COLOR', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'SM', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle,Natural', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 34.0, 'P.A': 41.4, 'C.H': 14.5, 'P.H': 44.0, 'LowHalf': 75.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.8,G,Round,MEDIUM,9000.0,EX,EX,EX,56.0,7.76,7.72,4.85,7341.3,18.43,13214.34,"Additional clouds, internal graining and pinpoints are not shown",,1.01,62.82,16200.0,"{'Sr.No': 194.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5211050165, 'D/R': 7.74, 'Measurement': '7.72 - 7.76 * 4.85', 'Total Depth': 62.6, 'Additional Remark': 'INSPECTION ADVISABLE,UPGRADED COLOR,COLOR CLOUD', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL1', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Feather,Cloud,Crystal,Needle', 'Graining': 'IG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.6, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.8,G,Round,NONE,9000.0,EX,EX,EX,56.0,7.78,7.75,4.85,7829.1,13.01,14092.380000000001,"Pinpoints are not shown,Surface graining is not shown",,1.0,62.58,16200.0,"{'Sr.No': 195.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 9447620429, 'D/R': 7.77, 'Measurement': '7.75 - 7.78 * 4.85', 'Total Depth': 62.4, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR2', 'T.B': 'N', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'SM', 'C.O': 'SM', 'P.O': 'HL', 'G.O': 'HL', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Twinning Wisp,Crystal,Cloud', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.0, 'P.A': 40.6, 'C.H': 16.0, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,H,Round,NONE,8500.0,EX,EX,EX,56.0,7.31,7.27,4.57,6443.85,24.19,9665.775000000001,"Additional clouds are not shown,Pinpoints are not shown",,1.01,62.86,12750.0,"{'Sr.No': 196.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 1211000121, 'D/R': 7.29, 'Measurement': '7.27 - 7.31 * 4.57', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'FR2', 'T.B': 'B1', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Crystal,Cloud,Needle', 'Graining': 'N', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,H,Round,NONE,8500.0,EX,EX,EX,60.0,7.44,7.41,4.4,6204.15,27.01,9306.224999999999,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.0,59.38,12750.0,"{'Sr.No': 197.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 3210850603, 'D/R': 7.43, 'Measurement': '7.41 - 7.44 * 4.4', 'Total Depth': 59.3, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR2', 'S.W': 'FR2', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'HL', 'G.O': 'SM', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Feather,Crystal,Needle,Indented Natural,Natural', 'Graining': 'SG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 32.0, 'P.A': 40.8, 'C.H': 12.5, 'P.H': 43.0, 'LowHalf': 75.0, 'StarLenth': 45.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,H,Round,FAINT,8500.0,EX,EX,EX,59.0,7.32,7.28,4.53,6312.1,25.74,9468.150000000001,"Pinpoints, clouds and internal graining are not shown",,1.01,62.23,12750.0,"{'Sr.No': 198.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5210250485, 'D/R': 7.3, 'Measurement': '7.28 - 7.32 * 4.53', 'Total Depth': 62.1, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'CRL2', 'S.W': 'FR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'N', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Crystal,Feather,Needle', 'Graining': 'IG', 'Girdle': 'STK - STK', 'Girdle%': 4.0, 'C.A': 35.0, 'P.A': 41.2, 'C.H': 14.5, 'P.H': 44.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': 'Yes', 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,H,Round,FAINT,8500.0,EX,EX,EX,57.0,7.29,7.24,4.56,6767.7,20.38,10151.55,"Additional twinning wisps are not shown,Surface graining is not shown",,1.01,62.98,12750.0,"{'Sr.No': 199.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': nan, 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 5873760265, 'D/R': 7.27, 'Measurement': '7.24 - 7.29 * 4.56', 'Total Depth': 62.7, 'Additional Remark': nan, 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'FR1', 'S.W': 'SPR1', 'T.B': 'BPP', 'S.B': 'BPP', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'HL', 'P.O': 'HL', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'SM', 'Key To Symbol': 'Feather,Twinning Wisp', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 4.0, 'C.A': 35.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
SI2,1.5,H,Round,FAINT,8500.0,EX,EX,EX,57.0,7.3,7.25,4.55,5726.45,32.63,8589.675,"Additional twinning wisps, clouds, pinpoints and surface graining are not shown",,1.01,62.76,12750.0,"{'Sr.No': 200.0, 'Pair ID': nan, 'HD': 'HD', 'Photo': 'PHOTO', 'H&A': 'VG', 'Digi Plot': 'DIGIPLOT', 'Cert': 'GIA', 'Stone ID': 6210800136, 'D/R': 7.28, 'Measurement': '7.25 - 7.3 * 4.55', 'Total Depth': 62.5, 'Additional Remark': '‡ INSPECTION ADVISABLE', 'Lust': 'EX', 'Shd.': 'N', 'T.W': 'SPR1', 'S.W': 'CRL1', 'T.B': 'B2', 'S.B': 'B1', 'T.S': 'N', 'S.S': 'N', 'T.O': 'HL', 'C.O': 'N', 'P.O': 'N', 'G.O': 'N', 'T.EF': 'N', 'C.EF': 'N', 'P.EF': 'N', 'Key To Symbol': 'Twinning Wisp,Crystal,Feather,Needle', 'Graining': 'SG', 'Girdle': 'MED - STK', 'Girdle%': 3.5, 'C.A': 36.5, 'P.A': 40.8, 'C.H': 15.5, 'P.H': 43.0, 'LowHalf': 80.0, 'StarLenth': 50.0, 'Culet Size': 'N', 'CM Eligible': nan, 'FM Eligible': nan, 'FP Eligible': nan, 'Login Name': 'Heman Mehta'}",2/02/2002,atlantic1
